Timestamp,Lot_ID,Wafer_ID,X_Die,Y_Die,BIN_Code,Defect_Type,Equipment,RF_Power(W),FDC_Temp,FDC_Pressure,Target_CD,Actual_CD
2026-05-31 23:15:41.435,LOT_02,Wafer_008,0,-13,BIN01,No_Defect,Etch_Chamber_B,499.2,40.43,10.19,50.0,49.67
2026-05-31 23:15:41.519,LOT_02,Wafer_008,0,-12,BIN03,Particle,Etch_Chamber_B,512.4,51.0,16.37,50.0,52.93
2026-05-31 23:15:41.632,LOT_02,Wafer_008,0,-11,BIN01,No_Defect,Etch_Chamber_B,497.5,39.67,9.91,50.0,50.61
2026-05-31 23:15:41.749,LOT_02,Wafer_008,0,-10,BIN01,No_Defect,Etch_Chamber_B,501.1,39.84,9.92,50.0,50.73
2026-05-31 23:15:41.840,LOT_02,Wafer_008,0,-9,BIN01,No_Defect,Etch_Chamber_B,499.5,39.0,10.13,50.0,49.56
2026-05-31 23:15:41.943,LOT_02,Wafer_008,0,-8,BIN01,No_Defect,Etch_Chamber_B,499.1,40.47,9.96,50.0,49.47
2026-05-31 23:15:42.006,LOT_02,Wafer_008,0,-7,BIN03,Particle,Etch_Chamber_B,516.6,48.99,12.13,50.0,55.35
2026-05-31 23:15:42.107,LOT_02,Wafer_008,0,-6,BIN02,Unetch,Etch_Chamber_B,522.5,45.04,16.13,50.0,56.55
2026-05-31 23:15:42.246,LOT_02,Wafer_008,0,-5,BIN02,Unetch,Etch_Chamber_B,502.1,54.58,10.86,50.0,49.76
2026-05-31 23:15:42.343,LOT_02,Wafer_008,0,-4,BIN02,Unetch,Etch_Chamber_B,532.9,53.15,18.37,50.0,53.11
2026-05-31 23:15:42.434,LOT_02,Wafer_008,0,-3,BIN02,Unetch,Etch_Chamber_B,513.9,50.16,14.6,50.0,46.7
2026-05-31 23:15:42.524,LOT_02,Wafer_008,0,-2,BIN03,Particle,Etch_Chamber_B,487.6,56.06,11.26,50.0,51.23
2026-05-31 23:15:42.609,LOT_02,Wafer_008,0,-1,BIN03,Scratch,Etch_Chamber_B,544.7,48.1,11.98,50.0,54.73
2026-05-31 23:15:42.706,LOT_02,Wafer_008,0,0,BIN02,Unetch,Etch_Chamber_B,494.8,48.04,15.52,50.0,48.99
2026-05-31 23:15:42.836,LOT_02,Wafer_008,0,1,BIN02,Unetch,Etch_Chamber_B,538.3,45.49,14.35,50.0,55.09
2026-05-31 23:15:42.933,LOT_02,Wafer_008,0,2,BIN03,Particle,Etch_Chamber_B,523.4,47.57,14.79,50.0,51.06
2026-05-31 23:15:43.004,LOT_02,Wafer_008,0,3,BIN02,Unetch,Etch_Chamber_B,505.6,51.62,12.95,50.0,59.59
2026-05-31 23:15:43.101,LOT_02,Wafer_008,0,4,BIN03,Particle,Etch_Chamber_B,527.5,55.86,17.1,50.0,50.06
2026-05-31 23:15:43.210,LOT_02,Wafer_008,0,5,BIN02,Unetch,Etch_Chamber_B,505.5,52.19,10.87,50.0,56.96
2026-05-31 23:15:43.310,LOT_02,Wafer_008,0,6,BIN04,Pattern_Deformation,Etch_Chamber_B,473.3,48.22,16.3,50.0,52.24
2026-05-31 23:15:43.438,LOT_02,Wafer_008,0,7,BIN02,Polymer,Etch_Chamber_B,550.7,51.26,13.31,50.0,48.87
2026-05-31 23:15:43.524,LOT_02,Wafer_008,0,8,BIN02,Unetch,Etch_Chamber_B,531.6,46.06,14.53,50.0,58.78
2026-05-31 23:15:43.631,LOT_02,Wafer_008,0,9,BIN01,No_Defect,Etch_Chamber_B,501.9,39.39,9.83,50.0,50.09
2026-05-31 23:15:43.717,LOT_02,Wafer_008,0,10,BIN01,No_Defect,Etch_Chamber_B,501.8,39.74,9.94,50.0,49.91
2026-05-31 23:15:43.809,LOT_02,Wafer_008,0,11,BIN01,No_Defect,Etch_Chamber_B,497.2,39.25,10.22,50.0,50.45
2026-05-31 23:15:43.928,LOT_02,Wafer_008,0,12,BIN01,No_Defect,Etch_Chamber_B,498.8,39.87,9.9,50.0,49.3
2026-05-31 23:15:44.034,LOT_02,Wafer_008,0,13,BIN01,No_Defect,Etch_Chamber_B,501.2,39.86,10.23,50.0,50.39
2026-05-31 23:15:44.111,LOT_02,Wafer_008,0,14,BIN01,No_Defect,Etch_Chamber_B,496.1,40.0,9.65,50.0,49.92
2026-05-31 23:15:44.247,LOT_02,Wafer_008,0,15,BIN01,No_Defect,Etch_Chamber_B,501.8,40.06,10.08,50.0,49.13
2026-05-31 23:15:44.321,LOT_02,Wafer_008,0,16,BIN01,No_Defect,Etch_Chamber_B,502.2,39.92,10.1,50.0,50.16
2026-05-31 23:15:44.443,LOT_02,Wafer_008,0,17,BIN01,No_Defect,Etch_Chamber_B,500.4,40.78,9.96,50.0,49.5
2026-05-31 23:15:44.509,LOT_02,Wafer_008,0,18,BIN02,Unetch,Etch_Chamber_B,534.6,48.65,13.24,50.0,52.54
2026-05-31 23:15:44.601,LOT_02,Wafer_008,0,19,BIN01,No_Defect,Etch_Chamber_B,499.1,39.89,9.43,50.0,50.44
2026-05-31 23:15:44.732,LOT_02,Wafer_008,0,20,BIN01,No_Defect,Etch_Chamber_B,496.2,40.56,10.09,50.0,50.35
2026-05-31 23:15:44.802,LOT_02,Wafer_008,1,-19,BIN01,No_Defect,Etch_Chamber_B,497.8,40.01,10.03,50.0,49.52
2026-05-31 23:15:44.931,LOT_02,Wafer_008,1,-18,BIN01,No_Defect,Etch_Chamber_B,501.6,39.77,10.15,50.0,49.62
2026-05-31 23:15:45.023,LOT_02,Wafer_008,1,-17,BIN01,No_Defect,Etch_Chamber_B,501.4,39.23,9.96,50.0,49.62
2026-05-31 23:15:45.132,LOT_02,Wafer_008,1,-16,BIN01,No_Defect,Etch_Chamber_B,499.5,39.42,10.1,50.0,50.41
2026-05-31 23:15:45.204,LOT_02,Wafer_008,1,-15,BIN01,No_Defect,Etch_Chamber_B,499.0,40.12,10.19,50.0,49.95
2026-05-31 23:15:45.316,LOT_02,Wafer_008,1,-14,BIN01,No_Defect,Etch_Chamber_B,501.6,40.34,9.63,50.0,50.59
2026-05-31 23:15:45.428,LOT_02,Wafer_008,1,-13,BIN01,No_Defect,Etch_Chamber_B,503.5,40.06,9.9,50.0,49.23
2026-05-31 23:15:45.543,LOT_02,Wafer_008,1,-12,BIN01,No_Defect,Etch_Chamber_B,499.0,40.35,9.79,50.0,50.61
2026-05-31 23:15:45.630,LOT_02,Wafer_008,1,-11,BIN01,No_Defect,Etch_Chamber_B,499.1,39.77,10.05,50.0,51.0
2026-05-31 23:15:45.708,LOT_02,Wafer_008,1,-10,BIN01,No_Defect,Etch_Chamber_B,501.0,40.24,9.87,50.0,50.55
2026-05-31 23:15:45.817,LOT_02,Wafer_008,1,-9,BIN01,No_Defect,Etch_Chamber_B,499.2,39.88,10.23,50.0,49.34
2026-05-31 23:15:45.902,LOT_02,Wafer_008,1,-8,BIN01,No_Defect,Etch_Chamber_B,502.1,40.39,9.98,50.0,50.53
2026-05-31 23:15:46.028,LOT_02,Wafer_008,1,-7,BIN01,No_Defect,Etch_Chamber_B,501.8,40.69,9.84,50.0,50.23
2026-05-31 23:15:46.108,LOT_02,Wafer_008,1,-6,BIN03,Particle,Etch_Chamber_B,545.5,54.25,10.9,50.0,51.77
2026-05-31 23:15:46.233,LOT_02,Wafer_008,1,-5,BIN03,Scratch,Etch_Chamber_B,497.4,55.83,15.0,50.0,53.65
2026-05-31 23:15:46.338,LOT_02,Wafer_008,1,-4,BIN01,No_Defect,Etch_Chamber_B,497.9,40.39,9.91,50.0,50.83
2026-05-31 23:15:46.403,LOT_02,Wafer_008,1,-3,BIN01,No_Defect,Etch_Chamber_B,499.6,40.6,10.06,50.0,48.96
2026-05-31 23:15:46.502,LOT_02,Wafer_008,1,-2,BIN01,No_Defect,Etch_Chamber_B,499.1,40.75,10.24,50.0,49.73
2026-05-31 23:15:46.632,LOT_02,Wafer_008,1,-1,BIN02,Unetch,Etch_Chamber_B,530.5,53.77,13.05,50.0,50.02
2026-05-31 23:15:46.744,LOT_02,Wafer_008,1,0,BIN02,Unetch,Etch_Chamber_B,509.0,53.47,19.24,50.0,57.48
2026-05-31 23:15:46.849,LOT_02,Wafer_008,1,1,BIN02,Unetch,Etch_Chamber_B,500.8,55.91,14.53,50.0,46.25
2026-05-31 23:15:46.901,LOT_02,Wafer_008,1,2,BIN01,No_Defect,Etch_Chamber_B,499.6,40.4,9.7,50.0,49.48
2026-05-31 23:15:47.042,LOT_02,Wafer_008,1,3,BIN02,Unetch,Etch_Chamber_B,510.0,45.77,12.49,50.0,54.26
2026-05-31 23:15:47.138,LOT_02,Wafer_008,1,4,BIN04,Pattern_Deformation,Etch_Chamber_B,493.8,55.66,13.28,50.0,46.68
2026-05-31 23:15:47.200,LOT_02,Wafer_008,1,5,BIN04,Pattern_Deformation,Etch_Chamber_B,532.6,44.64,15.15,50.0,53.88
2026-05-31 23:15:47.332,LOT_02,Wafer_008,1,6,BIN02,Unetch,Etch_Chamber_B,494.0,50.41,15.26,50.0,53.85
2026-05-31 23:15:47.434,LOT_02,Wafer_008,1,7,BIN01,No_Defect,Etch_Chamber_B,502.0,39.66,9.78,50.0,50.6
2026-05-31 23:15:47.503,LOT_02,Wafer_008,1,8,BIN01,No_Defect,Etch_Chamber_B,497.7,40.19,10.09,50.0,50.25
2026-05-31 23:15:47.618,LOT_02,Wafer_008,1,9,BIN01,No_Defect,Etch_Chamber_B,501.8,38.86,10.1,50.0,50.41
2026-05-31 23:15:47.730,LOT_02,Wafer_008,1,10,BIN01,No_Defect,Etch_Chamber_B,498.3,40.23,9.68,50.0,50.52
2026-05-31 23:15:47.815,LOT_02,Wafer_008,1,11,BIN01,No_Defect,Etch_Chamber_B,499.0,39.35,9.79,50.0,50.17
2026-05-31 23:15:47.927,LOT_02,Wafer_008,1,12,BIN01,No_Defect,Etch_Chamber_B,498.6,39.16,9.85,50.0,49.67
2026-05-31 23:15:48.011,LOT_02,Wafer_008,1,13,BIN01,No_Defect,Etch_Chamber_B,498.9,39.72,9.77,50.0,50.14
2026-05-31 23:15:48.132,LOT_02,Wafer_008,1,14,BIN01,No_Defect,Etch_Chamber_B,503.2,39.49,10.18,50.0,49.15
2026-05-31 23:15:48.209,LOT_02,Wafer_008,1,15,BIN01,No_Defect,Etch_Chamber_B,494.3,39.32,10.14,50.0,49.41
2026-05-31 23:15:48.311,LOT_02,Wafer_008,1,16,BIN01,No_Defect,Etch_Chamber_B,499.3,38.87,10.06,50.0,50.49
2026-05-31 23:15:48.436,LOT_02,Wafer_008,1,17,BIN01,No_Defect,Etch_Chamber_B,502.2,39.78,9.68,50.0,50.47
2026-05-31 23:15:48.506,LOT_02,Wafer_008,1,18,BIN01,No_Defect,Etch_Chamber_B,500.1,39.88,10.34,50.0,49.67
2026-05-31 23:15:48.625,LOT_02,Wafer_008,1,19,BIN01,No_Defect,Etch_Chamber_B,497.8,39.95,10.07,50.0,50.01
2026-05-31 23:15:48.738,LOT_02,Wafer_008,2,-19,BIN01,No_Defect,Etch_Chamber_B,501.1,39.05,9.99,50.0,49.33
2026-05-31 23:15:48.837,LOT_02,Wafer_008,2,-18,BIN01,No_Defect,Etch_Chamber_B,500.9,40.6,9.99,50.0,50.92
2026-05-31 23:15:48.925,LOT_02,Wafer_008,2,-17,BIN01,No_Defect,Etch_Chamber_B,498.5,40.43,10.17,50.0,49.82
2026-05-31 23:15:49.039,LOT_02,Wafer_008,2,-16,BIN01,No_Defect,Etch_Chamber_B,496.9,40.34,9.87,50.0,50.77
2026-05-31 23:15:49.119,LOT_02,Wafer_008,2,-15,BIN01,No_Defect,Etch_Chamber_B,499.8,40.22,10.38,50.0,50.07
2026-05-31 23:15:49.247,LOT_02,Wafer_008,2,-14,BIN01,No_Defect,Etch_Chamber_B,503.2,39.83,9.9,50.0,50.5
2026-05-31 23:15:49.323,LOT_02,Wafer_008,2,-13,BIN01,No_Defect,Etch_Chamber_B,502.0,39.38,9.77,50.0,49.14
2026-05-31 23:15:49.448,LOT_02,Wafer_008,2,-12,BIN02,Unetch,Etch_Chamber_B,517.2,53.74,18.44,50.0,48.01
2026-05-31 23:15:49.541,LOT_02,Wafer_008,2,-11,BIN01,No_Defect,Etch_Chamber_B,498.2,39.79,9.87,50.0,49.87
2026-05-31 23:15:49.600,LOT_02,Wafer_008,2,-10,BIN01,No_Defect,Etch_Chamber_B,495.8,39.86,10.12,50.0,49.78
2026-05-31 23:15:49.715,LOT_02,Wafer_008,2,-9,BIN01,No_Defect,Etch_Chamber_B,503.4,39.82,9.98,50.0,50.13
2026-05-31 23:15:49.815,LOT_02,Wafer_008,2,-8,BIN01,No_Defect,Etch_Chamber_B,500.3,40.28,9.61,50.0,50.1
2026-05-31 23:15:49.909,LOT_02,Wafer_008,2,-7,BIN01,No_Defect,Etch_Chamber_B,499.3,40.11,9.76,50.0,50.23
2026-05-31 23:15:50.015,LOT_02,Wafer_008,2,-6,BIN01,No_Defect,Etch_Chamber_B,498.5,40.32,9.73,50.0,49.75
2026-05-31 23:15:50.119,LOT_02,Wafer_008,2,-5,BIN02,Polymer,Etch_Chamber_B,512.1,48.2,14.14,50.0,51.22
2026-05-31 23:15:50.238,LOT_02,Wafer_008,2,-4,BIN04,Pattern_Deformation,Etch_Chamber_B,516.1,53.82,10.44,50.0,57.69
2026-05-31 23:15:50.346,LOT_02,Wafer_008,2,-3,BIN04,Pattern_Deformation,Etch_Chamber_B,542.2,48.38,13.95,50.0,44.83
2026-05-31 23:15:50.428,LOT_02,Wafer_008,2,-2,BIN03,Scratch,Etch_Chamber_B,492.7,45.85,14.5,50.0,51.91
2026-05-31 23:15:50.546,LOT_02,Wafer_008,2,-1,BIN02,Polymer,Etch_Chamber_B,516.5,48.77,15.16,50.0,53.74
2026-05-31 23:15:50.636,LOT_02,Wafer_008,2,0,BIN04,Pattern_Deformation,Etch_Chamber_B,543.1,56.27,13.78,50.0,57.48
2026-05-31 23:15:50.738,LOT_02,Wafer_008,2,1,BIN02,Unetch,Etch_Chamber_B,508.9,51.22,15.89,50.0,52.75
2026-05-31 23:15:50.846,LOT_02,Wafer_008,2,2,BIN03,Particle,Etch_Chamber_B,549.0,49.02,9.24,50.0,52.88
2026-05-31 23:15:50.916,LOT_02,Wafer_008,2,3,BIN03,Particle,Etch_Chamber_B,523.1,48.95,18.88,50.0,52.88
2026-05-31 23:15:51.014,LOT_02,Wafer_008,2,4,BIN02,Unetch,Etch_Chamber_B,521.2,48.41,14.67,50.0,52.68
2026-05-31 23:15:51.135,LOT_02,Wafer_008,2,5,BIN02,Unetch,Etch_Chamber_B,537.3,53.77,13.15,50.0,51.88
2026-05-31 23:15:51.213,LOT_02,Wafer_008,2,6,BIN01,No_Defect,Etch_Chamber_B,497.9,40.33,9.99,50.0,49.47
2026-05-31 23:15:51.325,LOT_02,Wafer_008,2,7,BIN01,No_Defect,Etch_Chamber_B,497.8,40.4,9.85,50.0,49.82
2026-05-31 23:15:51.416,LOT_02,Wafer_008,2,8,BIN01,No_Defect,Etch_Chamber_B,501.3,41.54,9.85,50.0,50.54
2026-05-31 23:15:51.513,LOT_02,Wafer_008,2,9,BIN01,No_Defect,Etch_Chamber_B,501.0,40.48,9.78,50.0,49.69
2026-05-31 23:15:51.616,LOT_02,Wafer_008,2,10,BIN01,No_Defect,Etch_Chamber_B,500.2,41.07,10.11,50.0,49.45
2026-05-31 23:15:51.748,LOT_02,Wafer_008,2,11,BIN01,No_Defect,Etch_Chamber_B,502.0,38.94,10.03,50.0,49.95
2026-05-31 23:15:51.842,LOT_02,Wafer_008,2,12,BIN01,No_Defect,Etch_Chamber_B,502.5,40.87,9.52,50.0,49.83
2026-05-31 23:15:51.933,LOT_02,Wafer_008,2,13,BIN01,No_Defect,Etch_Chamber_B,497.5,39.6,9.99,50.0,49.81
2026-05-31 23:15:52.010,LOT_02,Wafer_008,2,14,BIN01,No_Defect,Etch_Chamber_B,501.7,40.07,10.25,50.0,50.06
2026-05-31 23:15:52.114,LOT_02,Wafer_008,2,15,BIN01,No_Defect,Etch_Chamber_B,502.6,39.91,9.82,50.0,50.59
2026-05-31 23:15:52.246,LOT_02,Wafer_008,2,16,BIN01,No_Defect,Etch_Chamber_B,499.2,39.64,10.05,50.0,49.48
2026-05-31 23:15:52.326,LOT_02,Wafer_008,2,17,BIN01,No_Defect,Etch_Chamber_B,503.6,40.28,9.74,50.0,49.59
2026-05-31 23:15:52.402,LOT_02,Wafer_008,2,18,BIN01,No_Defect,Etch_Chamber_B,498.3,40.19,9.66,50.0,50.21
2026-05-31 23:15:52.537,LOT_02,Wafer_008,2,19,BIN01,No_Defect,Etch_Chamber_B,502.0,40.01,9.84,50.0,49.36
2026-05-31 23:15:52.613,LOT_02,Wafer_008,3,-19,BIN01,No_Defect,Etch_Chamber_B,502.6,39.66,10.14,50.0,50.65
2026-05-31 23:15:52.706,LOT_02,Wafer_008,3,-18,BIN01,No_Defect,Etch_Chamber_B,499.2,39.73,10.07,50.0,49.72
2026-05-31 23:15:52.836,LOT_02,Wafer_008,3,-17,BIN01,No_Defect,Etch_Chamber_B,501.9,39.6,10.41,50.0,49.06
2026-05-31 23:15:52.910,LOT_02,Wafer_008,3,-16,BIN01,No_Defect,Etch_Chamber_B,498.9,40.22,9.85,50.0,50.11
2026-05-31 23:15:53.042,LOT_02,Wafer_008,3,-15,BIN01,No_Defect,Etch_Chamber_B,500.5,40.73,9.87,50.0,49.87
2026-05-31 23:15:53.136,LOT_02,Wafer_008,3,-14,BIN01,No_Defect,Etch_Chamber_B,498.0,40.17,9.72,50.0,49.4
2026-05-31 23:15:53.248,LOT_02,Wafer_008,3,-13,BIN01,No_Defect,Etch_Chamber_B,495.6,40.32,9.88,50.0,50.21
2026-05-31 23:15:53.337,LOT_02,Wafer_008,3,-12,BIN01,No_Defect,Etch_Chamber_B,501.3,39.68,10.2,50.0,51.12
2026-05-31 23:15:53.418,LOT_02,Wafer_008,3,-11,BIN01,No_Defect,Etch_Chamber_B,500.5,39.98,9.95,50.0,50.38
2026-05-31 23:15:53.542,LOT_02,Wafer_008,3,-10,BIN01,No_Defect,Etch_Chamber_B,497.9,39.74,9.85,50.0,49.92
2026-05-31 23:15:53.617,LOT_02,Wafer_008,3,-9,BIN01,No_Defect,Etch_Chamber_B,500.4,40.54,9.71,50.0,50.14
2026-05-31 23:15:53.720,LOT_02,Wafer_008,3,-8,BIN01,No_Defect,Etch_Chamber_B,500.4,39.57,10.12,50.0,48.63
2026-05-31 23:15:53.821,LOT_02,Wafer_008,3,-7,BIN01,No_Defect,Etch_Chamber_B,501.2,39.73,10.23,50.0,50.84
2026-05-31 23:15:53.902,LOT_02,Wafer_008,3,-6,BIN02,Unetch,Etch_Chamber_B,515.8,48.66,14.74,50.0,49.9
2026-05-31 23:15:54.043,LOT_02,Wafer_008,3,-5,BIN04,Pattern_Deformation,Etch_Chamber_B,527.5,44.91,14.67,50.0,51.07
2026-05-31 23:15:54.113,LOT_02,Wafer_008,3,-4,BIN02,Unetch,Etch_Chamber_B,517.2,54.54,11.17,50.0,54.38
2026-05-31 23:15:54.216,LOT_02,Wafer_008,3,-3,BIN02,Unetch,Etch_Chamber_B,483.3,51.9,7.85,50.0,52.85
2026-05-31 23:15:54.317,LOT_02,Wafer_008,3,-2,BIN03,Particle,Etch_Chamber_B,527.0,46.44,15.48,50.0,51.79
2026-05-31 23:15:54.439,LOT_02,Wafer_008,3,-1,BIN02,Unetch,Etch_Chamber_B,506.4,55.97,19.96,50.0,52.68
2026-05-31 23:15:54.535,LOT_02,Wafer_008,3,0,BIN04,Pattern_Deformation,Etch_Chamber_B,519.7,51.56,15.49,50.0,45.93
2026-05-31 23:15:54.645,LOT_02,Wafer_008,3,1,BIN01,No_Defect,Etch_Chamber_B,500.5,39.85,10.08,50.0,49.64
2026-05-31 23:15:54.720,LOT_02,Wafer_008,3,2,BIN02,Polymer,Etch_Chamber_B,489.3,44.01,10.5,50.0,55.2
2026-05-31 23:15:54.831,LOT_02,Wafer_008,3,3,BIN02,Unetch,Etch_Chamber_B,520.6,47.61,13.05,50.0,54.04
2026-05-31 23:15:54.935,LOT_02,Wafer_008,3,4,BIN03,Particle,Etch_Chamber_B,513.6,53.15,9.81,50.0,52.69
2026-05-31 23:15:55.013,LOT_02,Wafer_008,3,5,BIN02,Polymer,Etch_Chamber_B,493.5,56.64,14.1,50.0,53.96
2026-05-31 23:15:55.134,LOT_02,Wafer_008,3,6,BIN03,Particle,Etch_Chamber_B,531.8,53.78,16.34,50.0,54.1
2026-05-31 23:15:55.240,LOT_02,Wafer_008,3,7,BIN01,No_Defect,Etch_Chamber_B,500.2,40.18,10.22,50.0,50.69
2026-05-31 23:15:55.330,LOT_02,Wafer_008,3,8,BIN01,No_Defect,Etch_Chamber_B,498.9,40.46,9.83,50.0,50.01
2026-05-31 23:15:55.442,LOT_02,Wafer_008,3,9,BIN01,No_Defect,Etch_Chamber_B,499.5,40.13,10.04,50.0,49.91
2026-05-31 23:15:55.516,LOT_02,Wafer_008,3,10,BIN01,No_Defect,Etch_Chamber_B,502.5,40.02,10.01,50.0,49.43
2026-05-31 23:15:55.631,LOT_02,Wafer_008,3,11,BIN01,No_Defect,Etch_Chamber_B,499.4,39.06,10.15,50.0,50.82
2026-05-31 23:15:55.706,LOT_02,Wafer_008,3,12,BIN01,No_Defect,Etch_Chamber_B,496.7,39.26,10.04,50.0,49.62
2026-05-31 23:15:55.812,LOT_02,Wafer_008,3,13,BIN01,No_Defect,Etch_Chamber_B,498.6,40.48,10.05,50.0,50.55
2026-05-31 23:15:55.944,LOT_02,Wafer_008,3,14,BIN01,No_Defect,Etch_Chamber_B,498.4,40.31,10.0,50.0,49.42
2026-05-31 23:15:56.013,LOT_02,Wafer_008,3,15,BIN01,No_Defect,Etch_Chamber_B,499.2,38.96,9.59,50.0,50.44
2026-05-31 23:15:56.143,LOT_02,Wafer_008,3,16,BIN01,No_Defect,Etch_Chamber_B,502.4,39.78,10.34,50.0,49.52
2026-05-31 23:15:56.218,LOT_02,Wafer_008,3,17,BIN01,No_Defect,Etch_Chamber_B,500.1,39.84,10.25,50.0,49.8
2026-05-31 23:15:56.340,LOT_02,Wafer_008,3,18,BIN01,No_Defect,Etch_Chamber_B,498.9,40.69,9.97,50.0,49.65
2026-05-31 23:15:56.424,LOT_02,Wafer_008,3,19,BIN01,No_Defect,Etch_Chamber_B,497.8,38.66,9.73,50.0,50.55
2026-05-31 23:15:56.547,LOT_02,Wafer_008,4,-19,BIN01,No_Defect,Etch_Chamber_B,500.8,39.97,9.95,50.0,49.23
2026-05-31 23:15:56.605,LOT_02,Wafer_008,4,-18,BIN01,No_Defect,Etch_Chamber_B,499.8,40.34,10.12,50.0,50.13
2026-05-31 23:15:56.726,LOT_02,Wafer_008,4,-17,BIN01,No_Defect,Etch_Chamber_B,502.6,39.86,10.16,50.0,49.83
2026-05-31 23:15:56.801,LOT_02,Wafer_008,4,-16,BIN01,No_Defect,Etch_Chamber_B,501.6,40.67,9.93,50.0,50.41
2026-05-31 23:15:56.942,LOT_02,Wafer_008,4,-15,BIN01,No_Defect,Etch_Chamber_B,501.5,40.09,10.16,50.0,49.92
2026-05-31 23:15:57.011,LOT_02,Wafer_008,4,-14,BIN01,No_Defect,Etch_Chamber_B,502.5,40.5,10.07,50.0,50.55
2026-05-31 23:15:57.140,LOT_02,Wafer_008,4,-13,BIN01,No_Defect,Etch_Chamber_B,499.0,39.95,10.28,50.0,49.89
2026-05-31 23:15:57.236,LOT_02,Wafer_008,4,-12,BIN03,Scratch,Etch_Chamber_B,518.1,47.07,12.16,50.0,55.29
2026-05-31 23:15:57.319,LOT_02,Wafer_008,4,-11,BIN01,No_Defect,Etch_Chamber_B,495.6,40.04,9.88,50.0,49.08
2026-05-31 23:15:57.444,LOT_02,Wafer_008,4,-10,BIN01,No_Defect,Etch_Chamber_B,498.7,39.96,9.66,50.0,49.36
2026-05-31 23:15:57.502,LOT_02,Wafer_008,4,-9,BIN01,No_Defect,Etch_Chamber_B,499.5,40.3,9.79,50.0,49.83
2026-05-31 23:15:57.601,LOT_02,Wafer_008,4,-8,BIN03,Scratch,Etch_Chamber_B,554.8,52.9,15.05,50.0,54.02
2026-05-31 23:15:57.709,LOT_02,Wafer_008,4,-7,BIN01,No_Defect,Etch_Chamber_B,499.1,40.09,9.84,50.0,50.05
2026-05-31 23:15:57.814,LOT_02,Wafer_008,4,-6,BIN01,No_Defect,Etch_Chamber_B,502.6,39.93,10.6,50.0,49.38
2026-05-31 23:15:57.919,LOT_02,Wafer_008,4,-5,BIN03,Scratch,Etch_Chamber_B,502.4,45.15,16.69,50.0,55.68
2026-05-31 23:15:58.048,LOT_02,Wafer_008,4,-4,BIN03,Particle,Etch_Chamber_B,530.3,55.47,10.12,50.0,50.71
2026-05-31 23:15:58.104,LOT_02,Wafer_008,4,-3,BIN01,No_Defect,Etch_Chamber_B,499.6,39.47,10.23,50.0,49.96
2026-05-31 23:15:58.249,LOT_02,Wafer_008,4,-2,BIN03,Scratch,Etch_Chamber_B,499.1,53.19,14.12,50.0,56.43
2026-05-31 23:15:58.331,LOT_02,Wafer_008,4,-1,BIN03,Particle,Etch_Chamber_B,527.8,56.39,14.78,50.0,56.78
2026-05-31 23:15:58.420,LOT_02,Wafer_008,4,0,BIN02,Unetch,Etch_Chamber_B,526.0,55.33,16.18,50.0,55.22
2026-05-31 23:15:58.503,LOT_02,Wafer_008,4,1,BIN03,Scratch,Etch_Chamber_B,486.9,52.16,12.87,50.0,51.39
2026-05-31 23:15:58.604,LOT_02,Wafer_008,4,2,BIN02,Polymer,Etch_Chamber_B,506.3,52.97,14.1,50.0,49.6
2026-05-31 23:15:58.746,LOT_02,Wafer_008,4,3,BIN04,Pattern_Deformation,Etch_Chamber_B,523.8,51.19,12.5,50.0,52.95
2026-05-31 23:15:58.822,LOT_02,Wafer_008,4,4,BIN01,No_Defect,Etch_Chamber_B,502.6,39.22,9.59,50.0,49.69
2026-05-31 23:15:58.927,LOT_02,Wafer_008,4,5,BIN02,Unetch,Etch_Chamber_B,499.7,51.74,13.49,50.0,55.01
2026-05-31 23:15:59.023,LOT_02,Wafer_008,4,6,BIN01,No_Defect,Etch_Chamber_B,502.7,40.33,10.08,50.0,50.88
2026-05-31 23:15:59.111,LOT_02,Wafer_008,4,7,BIN01,No_Defect,Etch_Chamber_B,503.4,39.3,9.9,50.0,49.05
2026-05-31 23:15:59.245,LOT_02,Wafer_008,4,8,BIN01,No_Defect,Etch_Chamber_B,498.6,39.01,9.9,50.0,49.66
2026-05-31 23:15:59.336,LOT_02,Wafer_008,4,9,BIN01,No_Defect,Etch_Chamber_B,502.3,40.42,10.11,50.0,49.04
2026-05-31 23:15:59.437,LOT_02,Wafer_008,4,10,BIN01,No_Defect,Etch_Chamber_B,503.9,40.1,10.19,50.0,49.51
2026-05-31 23:15:59.508,LOT_02,Wafer_008,4,11,BIN01,No_Defect,Etch_Chamber_B,498.9,39.83,10.12,50.0,50.52
2026-05-31 23:15:59.611,LOT_02,Wafer_008,4,12,BIN01,No_Defect,Etch_Chamber_B,501.6,39.73,10.27,50.0,49.82
2026-05-31 23:15:59.741,LOT_02,Wafer_008,4,13,BIN01,No_Defect,Etch_Chamber_B,499.6,40.9,10.12,50.0,50.66
2026-05-31 23:15:59.840,LOT_02,Wafer_008,4,14,BIN01,No_Defect,Etch_Chamber_B,499.1,39.27,9.81,50.0,48.83
2026-05-31 23:15:59.924,LOT_02,Wafer_008,4,15,BIN01,No_Defect,Etch_Chamber_B,498.6,39.58,9.72,50.0,49.9
2026-05-31 23:16:00.020,LOT_02,Wafer_008,4,16,BIN01,No_Defect,Etch_Chamber_B,499.5,40.86,10.19,50.0,50.1
